CustomerID,CLV,frequency,recency,T,monetary_value,predict_purch_10,predict_purch_30,predict_purch_60,predict_purch_90,prob_alive,Country,InvoiceDate,Revenues,Orders,Churn,Cluster,Segmentation
12388,2413.441321800701,5.0,311.0,326.0,469.872,0.1474906753324336,0.4424547299517316,0.8848593413441368,1.3272167697010278,0.7997332024487193,Australia,1/17/2011 11:12,2780.66,100,0.20026679755128074,0.0,HS Active
12393,1268.0545547096676,3.0,260.0,332.0,373.3666666666666,0.09537046476705369,0.286100978568439,0.5721717190249156,0.8582139013933024,0.7993633147352946,Australia,1/11/2011 9:47,1582.6000000000001,64,0.20063668526470535,1.0,MS Inactive
12394,1734.9679326401028,1.0,154.0,217.0,891.4,0.06382338734695302,0.19146161958301844,0.3828986557448381,0.5743128086399611,0.7992127358266897,Denmark,10/7/2011 8:08,1272.48,27,0.20078726417331028,1.0,MS Inactive
12395,2347.9118316637846,10.0,352.0,371.0,267.253,0.24604353917659555,0.7381030022336688,1.4761258406587006,2.2140729852594925,0.7998000698665548,Belgium,1/5/2011 11:21,2998.28,159,0.20019993013344517,0.0,HS Active
12397,3141.8694829019996,1.0,100.0,135.0,1195.09,0.08949762307094503,0.2684762994583093,0.5369056268178065,0.8052922899157778,0.7992951528475598,Belgium,11/4/2011 9:52,2409.9,126,0.2007048471524402,2.0,LS Active
12399,1175.9416203984065,3.0,142.0,261.0,273.53333333333336,0.11574755670761608,0.34722739618825976,0.6944107413800475,1.0415529396923247,0.7983484019632835,Belgium,3/23/2011 9:42,1108.65,59,0.2016515980367165,1.0,MS Inactive
12406,3676.7716852425747,1.0,161.0,183.0,1794.05,0.07245516234677095,0.21735453068503172,0.4346776931258382,0.6519719028402204,0.7994094392076044,Denmark,11/17/2011 19:22,3280.75,108,0.20059056079239557,1.0,MS Inactive
12407,1904.4115444332683,4.0,215.0,264.0,370.455,0.1448820743879395,0.434626643536873,0.8691968515233455,1.3037143980771735,0.7994641024111682,Belgium,10/21/2011 10:11,1708.1200000000001,77,0.20053589758883184,1.0,MS Inactive
12408,2678.9472732546656,3.0,228.0,260.0,683.6533333333333,0.11627540556466515,0.3488108279624216,0.6975772788036487,1.046302285851951,0.7995582678161494,Belgium,11/7/2011 12:27,2842.57,113,0.20044173218385064,1.0,MS Inactive
12409,8431.350799176118,2.0,104.0,182.0,2432.795,0.11250063434079112,0.33748347351065683,0.6749143105159066,1.0122967621882144,0.7989299306087807,Switzerland,6/10/2011 12:19,11056.93,114,0.2010700693912193,2.0,LS Active
12412,1528.666589166619,2.0,95.0,169.0,356.19,0.1186476578501635,0.3559225201364037,0.7117867660591494,1.0675976575524788,0.7989291695257758,Denmark,6/23/2011 13:51,1226.88,61,0.20107083047422425,2.0,LS Active
12413,445.867943935886,2.0,271.0,337.0,139.425,0.06958152372059388,0.20873741432115042,0.41745402204958076,0.6261509315096057,0.7993827857745397,France,1/12/2011 9:52,694.15,40,0.2006172142254603,0.0,HS Active
12414,619.5059083375414,2.0,93.0,310.0,204.325,0.07421337006276404,0.2226319478791895,0.44524021597940705,0.6678261451382869,0.7958841656736716,Austria,2/2/2011 14:51,562.41,18,0.2041158343263284,2.0,LS Active
12415,104860.11932705579,15.0,313.0,337.0,7860.21,0.38978443070640434,1.1693047473851395,2.3384690516471243,3.507501499851901,0.7997706210112838,Australia,1/10/2011 9:58,123725.45,778,0.20022937898871618,0.0,HS Active
12417,3046.559719195212,8.0,354.0,357.0,419.72,0.20719623449451055,0.6215651177988184,1.2430618060065777,1.8644939383187897,0.7998415746844629,Belgium,1/25/2011 9:11,3578.8,198,0.20015842531553707,0.0,HS Active
12421,825.2943501086695,3.0,304.0,319.0,216.53,0.09860223606923255,0.2957955885927549,0.5915589290418396,0.8872918661492666,0.7996527462358142,Spain,1/24/2011 15:09,806.27,46,0.20034725376418583,0.0,HS Active
12422,767.9195024205084,2.0,229.0,324.0,282.53,0.07186571426220707,0.21558951289017875,0.43115686563928524,0.646703273343347,0.7991829029693739,Switzerland,1/19/2011 9:13,803.5600000000001,39,0.2008170970306261,1.0,MS Inactive
12423,1564.6920047621747,7.0,353.0,353.0,231.6257142857143,0.18546239589623517,0.5563661241548011,1.1126711355419108,1.6689184921249967,0.7998345591160514,Belgium,12/21/2010 10:54,1849.11,126,0.2001654408839486,0.0,HS Active
12427,645.1970162116754,2.0,350.0,371.0,261.15,0.06421884948206356,0.19265044162242584,0.3852830883462932,0.5778988222524577,0.7995707119561879,Germany,10/10/2011 15:15,708.37,35,0.2004292880438121,0.0,HS Active
12428,3354.299472918747,6.0,258.0,283.0,497.8733333333334,0.19390840801444184,0.5816993316621594,1.1633239723323474,1.7448788263841875,0.7996921107537306,Finland,11/14/2011 8:22,7877.2,300,0.2003078892462694,1.0,MS Inactive
12429,2416.9816690199455,3.0,356.0,365.0,822.9666666666667,0.08815193042371465,0.26444687795425387,0.5288678182125617,0.7932641637544626,0.7996764404910766,Denmark,11/30/2011 17:22,3750.4,97,0.20032355950892344,0.0,HS Active
12431,5146.391340178572,13.0,338.0,373.0,471.4769230769231,0.3127556752022702,0.9382314583685702,1.8763597057842298,2.8143905560679485,0.7996898626764396,Australia,1/28/2011 14:37,6416.39,240,0.2003101373235604,0.0,HS Active
12432,3315.2395860749634,2.0,130.0,172.0,871.33,0.1172330510772665,0.35167918477862864,0.703301443703475,1.0548715329783882,0.7993576729521129,Norway,10/28/2011 11:40,5059.32,108,0.2006423270478871,2.0,LS Active
12433,10017.303722580335,5.0,373.0,373.0,2291.346,0.1318132410445744,0.395425867873551,0.790811446955821,1.1861588726096366,0.7997870770051158,Norway,10/27/2011 13:43,13375.87,420,0.20021292299488425,0.0,HS Active
12434,970.0484175195644,1.0,176.0,260.0,519.89,0.05547482766663346,0.1664179997568058,0.33281724700905535,0.499198890687035,0.7991438262323677,Australia,12/14/2010 11:12,765.19,54,0.20085617376763232,1.0,MS Inactive
12435,5674.0802138271265,1.0,188.0,267.0,3850.9,0.05432158981341051,0.16295854940327417,0.32589909479961837,0.4888227191527593,0.7991846518738508,Denmark,3/17/2011 7:40,7829.89,36,0.2008153481261492,1.0,MS Inactive
12437,4254.939360714408,14.0,330.0,331.0,325.6221428571429,0.3706961132690313,1.1120416828291517,2.223948436113254,3.3357285918239907,0.7999035683939032,France,1/12/2011 14:13,4896.66,201,0.2000964316060968,0.0,HS Active
12438,4941.144262528642,1.0,126.0,140.0,2016.78,0.08737070834861246,0.26209631851460063,0.5241477736696567,0.7861583996023569,0.7994327031577897,Norway,11/25/2011 13:28,2906.85,98,0.2005672968422103,2.0,LS Active
12444,5320.485923968063,4.0,150.0,171.0,783.8149999999999,0.20108066418592566,0.6032047548200887,1.2063036785589467,1.8093061105424237,0.7996132440383396,Norway,10/12/2011 12:08,5005.46,177,0.20038675596166045,1.0,MS Inactive
12449,5253.242921139451,3.0,165.0,187.0,1069.4533333333334,0.14944661454130154,0.4483146543830331,0.8965574148470283,1.3447341665132995,0.7995788335690341,Belgium,11/17/2011 13:46,4067.29,191,0.20042116643096586,1.0,MS Inactive
12450,482.62425840336846,1.0,17.0,173.0,96.0,0.07519445441631649,0.22557154139458763,0.45110929632409497,0.67661595638456,0.7966996489322047,Spain,6/19/2011 14:36,197.88,8,0.20330035106779532,2.0,LS Active
12451,6198.862195602809,4.0,314.0,324.0,1529.0025,0.12279709600306525,0.368377156508162,0.7367133459575621,1.105010938088227,0.7997184738293175,Switzerland,1/19/2011 9:05,8933.52,355,0.2002815261706825,0.0,HS Active
12455,974.2057904430638,5.0,223.0,296.0,156.592,0.15951327108345292,0.47851961640937024,0.9569808648245212,1.4353874098415478,0.7992188631037787,Cyprus,2/16/2011 9:56,2466.86,90,0.20078113689622135,1.0,MS Inactive
12456,3125.288324046357,2.0,210.0,254.0,1120.435,0.08747185493339588,0.26240432901028704,0.5247762378464326,0.7871178382900027,0.7994344766060997,Switzerland,10/26/2011 14:41,3153.89,129,0.20056552339390032,1.0,MS Inactive
12457,2251.2150076452212,6.0,173.0,239.0,282.33,0.22143472675562278,0.6642705408864641,1.32844454499342,1.9925291248561683,0.7990344240075958,Switzerland,10/12/2011 13:46,1917.78,68,0.20096557599240417,1.0,MS Inactive
12458,884.7707478997607,1.0,213.0,284.0,505.48,0.051708941822023756,0.15512118185347978,0.310226001706604,0.4653154020366406,0.7992468612450989,Switzerland,2/28/2011 10:55,947.4,38,0.20075313875490108,1.0,MS Inactive
12461,747.0824218203147,1.0,60.0,154.0,200.0,0.08180253836762187,0.24539370539715022,0.490747806209222,0.7360656792230058,0.7986423087273001,Switzerland,7/8/2011 10:23,826.88,35,0.20135769127269987,2.0,LS Active
12462,739.8524945565948,1.0,285.0,303.0,427.48,0.049079943668319574,0.1472347407337364,0.29445469943527197,0.4416606890663414,0.7994527966097671,Spain,11/21/2011 9:11,1124.01,72,0.2005472033902329,0.0,HS Active
12463,1477.646191974395,3.0,188.0,241.0,331.40333333333336,0.12337760329910583,0.3701155143712675,0.7401812649908561,1.110200714677751,0.7993881284850984,Belgium,10/17/2011 13:44,1303.63,88,0.20061187151490156,1.0,MS Inactive
12464,1143.214364287575,6.0,299.0,309.0,166.35833333333332,0.18058692963515202,0.5417382847214091,1.0834114878089225,1.6250236246413665,0.7997763990856078,Belgium,11/17/2011 15:55,1212.05,29,0.20022360091439217,0.0,HS Active
12465,903.4681922761407,1.0,152.0,169.0,301.25,0.07672048337920263,0.23014919378880228,0.4602633854074565,0.6903454023726232,0.7994277407720027,Belgium,11/22/2011 16:34,733.89,51,0.20057225922799726,1.0,MS Inactive
12468,814.5922765907568,1.0,129.0,316.0,508.95000000000005,0.047355014759185084,0.14206029452868085,0.28410678158908587,0.426140197756682,0.7983178277604237,Germany,1/27/2011 13:29,724.0400000000001,40,0.2016821722395763,2.0,LS Active
12471,14579.003167609848,19.0,362.0,364.0,919.138947368421,0.4579310152389922,1.3737388267903843,2.747320516393058,4.1207542365275955,0.7999224350753629,Germany,1/10/2011 14:08,18740.92,531,0.20007756492463713,0.0,HS Active
12472,4374.597312453076,6.0,337.0,369.0,823.4683333333334,0.15582703257961653,0.46746427066076435,0.9348796458840767,1.4022487735646265,0.7996874719836714,Germany,1/26/2011 12:27,6229.48,391,0.2003125280163286,0.0,HS Active
12473,5261.459208065436,3.0,162.0,191.0,1088.7866666666666,0.14713780607851284,0.44138898440750113,0.8827081819298732,1.3239632315037826,0.799530479337715,Germany,10/17/2011 11:27,2848.23,179,0.20046952066228496,1.0,MS Inactive
12474,6581.011945929776,16.0,312.0,329.0,445.399375,0.42277468199242746,1.2682701790656374,2.536384641803572,3.804353104928685,0.7998278615521739,Germany,1/14/2011 10:06,7116.47,457,0.2001721384478261,0.0,HS Active
12476,5947.919467917271,9.0,346.0,361.0,755.9966666666667,0.22851452534571481,0.6855175545884157,1.3709596099753598,2.0563304361266974,0.7998082446690028,Germany,1/31/2011 11:46,6546.58,264,0.2001917553309972,0.0,HS Active
12477,11353.486383513015,5.0,279.0,301.0,2172.7580000000003,0.15745108734633495,0.4723335876575207,0.9446102902732095,1.4168336370269907,0.7996956798119692,Germany,10/14/2011 13:54,13117.01,308,0.2003043201880308,0.0,HS Active
12480,2586.3038834611025,3.0,308.0,336.0,821.7933333333334,0.0944571521424172,0.2833612396509493,0.5666928097039545,0.8499963441256716,0.7996072000149659,Germany,1/7/2011 15:27,3281.63,154,0.20039279998503412,0.0,HS Active
12481,4798.358175152075,7.0,343.0,365.0,776.7057142857144,0.1803146917424486,0.5409241476812188,1.0817904279483113,1.6226020344960328,0.799751424557098,Germany,1/7/2011 10:32,5590.86,218,0.20024857544290198,0.0,HS Active
12483,1906.9732575112612,7.0,322.0,339.0,276.7742857142857,0.19181189551479197,0.5754131752313009,1.150761107728787,1.7260476011956178,0.799769164597529,Sweden,1/4/2011 14:20,2327.13,81,0.200230835402471,0.0,HS Active
12484,3345.9431427063737,5.0,304.0,336.0,680.61,0.14383431620719034,0.43148648642174914,0.862925231966407,1.2943189717280212,0.7996560629819387,Spain,1/7/2011 14:04,4495.27,350,0.2003439370180613,0.0,HS Active
12488,2624.676049745337,2.0,66.0,75.0,372.635,0.19629564583255926,0.5888324962875862,1.1775143272503839,1.7660644315806713,0.7995512858759181,France,10/31/2011 10:42,1298.66,55,0.20044871412408194,2.0,LS Active
12490,4346.768643926146,9.0,324.0,329.0,505.96777777777777,0.24690323713660178,0.7406794012313314,1.4812710816320327,2.2217803536248675,0.7998468307052091,France,1/14/2011 9:13,5417.93,245,0.20015316929479088,0.0,HS Active
12492,784.7504289595594,1.0,42.0,105.0,136.82,0.10487908121944411,0.3146146585262024,0.6291658441018693,0.94366016818199,0.7988641774305125,Germany,10/7/2011 15:15,263.21000000000004,20,0.20113582256948748,2.0,LS Active
12493,627.3219683971203,1.0,32.0,197.0,201.24,0.06844008213600265,0.20531042220264212,0.4105926537060387,0.6158487684310134,0.7970749009993924,France,5/26/2011 14:53,416.79,23,0.20292509900060762,2.0,LS Active
12494,1160.81852705477,6.0,350.0,365.0,198.08333333333334,0.1572784031196823,0.4718180730909981,0.9435863661638927,1.4153075971672158,0.7997632654431034,France,1/5/2011 11:13,1139.3500000000001,84,0.2002367345568966,0.0,HS Active
12498,1158.4848637491725,1.0,36.0,57.0,156.45,0.14493905397654125,0.43477491991550077,0.8694336098564809,1.3039915480640152,0.7993026356662593,Germany,10/13/2011 9:30,403.70000000000005,23,0.20069736433374075,2.0,LS Active
12500,3716.7938229457022,9.0,310.0,333.0,434.76444444444445,0.24441903931311915,0.73322740268486,1.4663687773821785,2.1994292882889868,0.7997586494282971,Germany,1/10/2011 9:48,4206.27,65,0.2002413505717029,0.0,HS Active
12502,3346.445723171534,4.0,214.0,309.0,776.655,0.12755562670732276,0.38265163525018325,0.7652591321948005,1.14782513319468,0.7989954207883488,Spain,2/3/2011 10:41,3723.87,147,0.20100457921165116,1.0,MS Inactive
12504,878.5105334036163,1.0,12.0,30.0,32.65,0.18449582707141365,0.5534203569075694,1.1066595588004393,1.659746236068149,0.7992788095842857,Germany,11/18/2011 17:12,114.0,15,0.20072119041571435,2.0,LS Active
12507,1159.221666934501,2.0,164.0,298.0,429.325,0.07690692414625026,0.23071204503443254,0.461398796950128,0.6920617291998324,0.7986507404236353,Spain,2/14/2011 9:24,1258.06,23,0.20134925957636474,1.0,MS Inactive
12508,1326.903341779767,1.0,3.0,29.0,123.08,0.1863435024597798,0.5589620811593294,1.1177396572152845,1.6763620917268045,0.7991220902592846,France,11/10/2011 16:27,398.27,69,0.2008779097407154,2.0,LS Active
12510,545.7499609713559,1.0,183.0,325.0,301.52,0.04630507177824753,0.13891067434970028,0.27780813912921326,0.416693084677062,0.7988698982100678,Spain,1/18/2011 14:04,982.5699999999999,33,0.20113010178993218,1.0,MS Inactive
12516,1681.250995897492,1.0,103.0,180.0,728.86,0.07329249083851531,0.21986626115330107,0.4397004405349858,0.6595050336002422,0.7990178674422328,Germany,6/12/2011 11:37,1312.06,26,0.2009821325577672,2.0,LS Active
12517,2915.566648432569,3.0,162.0,190.0,578.63,0.14770735645935115,0.44309745007216994,0.886124595727319,1.3290871361022425,0.7995373505390889,Germany,11/11/2011 11:40,2464.89,286,0.20046264946091108,1.0,MS Inactive
12518,4086.9776717927416,4.0,110.0,110.0,433.015,0.26968352620185093,0.8089846073830239,1.6177847481591328,2.42642102888169,0.7997514028854916,Germany,10/12/2011 10:36,2056.89,124,0.20024859711450838,2.0,LS Active
12520,2040.9556710269424,4.0,194.0,273.0,411.71,0.14100724726164715,0.4230031714258833,0.8459527637281269,1.2688522780024518,0.799117142072177,Germany,3/11/2011 11:35,2582.51,155,0.200882857927823,1.0,MS Inactive
12522,1005.0149128619678,1.0,12.0,51.0,103.32,0.1521287263987816,0.45633979167031086,0.9125524129394121,1.3686554116189316,0.7989752506575308,Germany,10/19/2011 14:41,192.72,12,0.20102474934246917,2.0,LS Active
12523,1680.64410049881,10.0,312.0,331.0,168.68200000000002,0.27064952067379816,0.8119152358703992,1.6237340288194364,2.435462230057234,0.7997900333395658,France,1/12/2011 9:43,1745.57,110,0.20020996666043422,0.0,HS Active
12524,3985.64286662941,7.0,324.0,333.0,592.6185714285714,0.19468345304224322,0.584027179438249,1.167987211612597,1.7518840628605297,0.7998024823623856,Germany,1/10/2011 10:35,4485.72,144,0.2001975176376144,0.0,HS Active
12526,2451.3607342968817,2.0,94.0,94.0,398.17999999999995,0.17341911755082576,0.5202145278927612,1.0403095562811568,1.5602987527763157,0.7996261194878779,Germany,10/17/2011 9:37,1316.66,71,0.20037388051212213,2.0,LS Active
12527,392.2463233251127,2.0,244.0,325.0,108.09500000000003,0.0716923092601096,0.21506933510846732,0.43011661647949556,0.6451430506486305,0.7992836178971874,Germany,1/18/2011 12:05,348.71000000000004,18,0.20071638210281262,1.0,MS Inactive
12528,1591.6924404303952,5.0,303.0,312.0,287.99,0.15291566598053635,0.45872842593050067,0.9174031003672544,1.37602727338344,0.7997552561068381,Germany,1/31/2011 9:05,1922.28,95,0.20024474389316194,0.0,HS Active
12530,1408.714103861347,3.0,277.0,336.0,424.96000000000004,0.09443912429553199,0.28330715806024104,0.5665846521852005,0.8498341160296796,0.7994545890602289,Germany,1/7/2011 10:04,1623.63,68,0.20054541093977107,0.0,HS Active
12535,924.2074248616099,1.0,95.0,186.0,344.9,0.07155514577929928,0.21465473958608586,0.42927883584515936,0.6438746250761836,0.7988810923333844,France,6/6/2011 12:47,716.35,34,0.20111890766661555,2.0,LS Active
12536,31525.32586198917,1.0,16.0,59.0,8322.12,0.14260893193988783,0.42778583626208444,0.8554588411434357,1.2830338675419348,0.7989442624156514,France,10/11/2011 14:52,4106.82,273,0.20105573758434858,2.0,LS Active
12539,3987.710956845659,3.0,311.0,333.0,1284.1666666666667,0.09516486914697574,0.2854842393320271,0.5709383764900785,0.8563640802505578,0.7996296182494549,Spain,1/10/2011 9:11,3852.5,274,0.2003703817505451,0.0,HS Active
12540,10605.999335482715,16.0,342.0,361.0,782.451875,0.3913042135531267,1.173866390353069,2.3475987337560973,3.5212048434383316,0.7998233467536835,Spain,1/11/2011 12:25,13309.039999999999,481,0.2001766532463165,0.0,HS Active
12541,990.5815795189236,2.0,251.0,280.0,334.39,0.08096266601859166,0.2428783504386518,0.4857287875071742,0.7285530107576241,0.7995222518090298,Spain,11/10/2011 10:40,981.18,52,0.2004777481909702,1.0,MS Inactive
12545,758.5565078239748,1.0,184.0,259.0,372.24,0.05564770876282784,0.1669366036012127,0.33385434257006674,0.5007543757807001,0.7991970717767201,Spain,3/25/2011 12:04,1000.39,50,0.20080292822327994,1.0,MS Inactive
12546,1798.2900406872177,1.0,31.0,77.0,401.3,0.1250260196537818,0.37504629821469443,0.7500043015409871,1.1248845442014124,0.7990023369909898,Spain,10/24/2011 12:09,1141.5,70,0.20099766300901023,2.0,LS Active
12547,270.2351637280038,1.0,83.0,280.0,48.4,0.052201972070036524,0.1566001553114961,0.3131836147238525,0.4697513496350898,0.7977223189304679,Spain,3/4/2011 12:46,207.79999999999998,8,0.20227768106953214,2.0,LS Active
12552,1190.1219550779065,1.0,1.0,39.0,120.0,0.16902832074085564,0.5070281682019777,1.0139019297390615,1.5206442550020074,0.7988963038864748,Italy,10/31/2011 12:11,437.82,20,0.2011036961135252,2.0,LS Active
12553,2903.4596794641384,9.0,321.0,329.0,332.4411111111111,0.24689953923828656,0.7406683079903447,1.4812488964638644,2.221747077763758,0.7998348513067938,France,1/14/2011 10:42,3652.25,196,0.20016514869320623,0.0,HS Active
12556,954.4820024078666,1.0,101.0,151.0,290.81,0.0829763158241489,0.24891465409622698,0.49778863749187596,0.746625456790256,0.7991996405006718,Spain,10/20/2011 13:06,603.71,121,0.20080035949932817,2.0,LS Active
12557,10180.203829316462,4.0,355.0,371.0,2842.7400000000002,0.10967552090641447,0.32901525598848663,0.6579976200651783,0.9869488129342595,0.7997027439459896,Spain,1/11/2011 11:39,11990.960000000001,33,0.2002972560540104,0.0,HS Active
12559,273.99781503160557,1.0,9.0,319.0,75.60000000000001,0.04654173469389585,0.1396205710888629,0.2792276710214572,0.4188220134900032,0.790722582428232,Germany,1/24/2011 10:12,536.21,22,0.209277417571768,2.0,LS Active
12560,1975.1336374835582,2.0,138.0,143.0,420.85,0.13331633743318563,0.3999233440506972,0.7997739723764669,1.1995586362119155,0.7996000271070172,Germany,12/4/2011 13:54,2101.39,111,0.20039997289298284,1.0,MS Inactive
12562,4914.973216813999,6.0,190.0,198.0,556.13,0.2556836884388206,0.7670065050057633,1.5338859283628263,2.3006488354183703,0.7997708166503954,France,10/14/2011 14:55,3781.7400000000002,168,0.2002291833496046,1.0,MS Inactive
12567,6777.915473816671,8.0,347.0,369.0,984.295,0.20149938015569754,0.6044758151512989,1.2088868013039822,1.81323653876362,0.799765428778822,France,11/17/2011 11:02,9114.94,463,0.20023457122117805,0.0,HS Active
12569,4357.437172927163,25.0,250.0,252.0,151.0404,0.8047059067279078,2.4139889926583336,4.827609209674227,7.240888824060482,0.7999353416488972,Germany,10/12/2011 11:49,4064.9900000000002,191,0.20006465835110276,1.0,MS Inactive
12571,1056.1832525573222,1.0,82.0,121.0,271.26,0.09608841007187177,0.2882461943828259,0.5764386268635276,0.864582519146809,0.7992396228825989,France,10/31/2011 10:19,519.61,34,0.20076037711740113,2.0,LS Active
12572,2532.1146462786737,1.0,43.0,51.0,487.68,0.1522158904572581,0.45660125726742656,0.91307527126977,1.369439599872896,0.7994330335307474,Germany,10/19/2011 8:20,1004.72,62,0.20056696646925265,2.0,LS Active
12576,1249.4249872844648,4.0,269.0,304.0,262.245,0.1293636852529196,0.38807539357802306,0.7761054608916085,1.1640929473869295,0.7996000484707142,Poland,11/4/2011 10:11,1306.98,89,0.2003999515292858,0.0,HS Active
12577,681.3833406867884,1.0,324.0,359.0,461.91,0.04265504882201646,0.1279612880986626,0.25591132623607743,0.3838506603713671,0.7994159265808078,France,11/4/2011 13:15,595.4,148,0.20058407341919215,0.0,HS Active
12578,1595.8513630099797,1.0,309.0,330.0,1185.85,0.04575779286105744,0.1372689461187161,0.27452499364152805,0.4117688091193473,0.7994483130046974,Italy,1/13/2011 15:34,2753.36,120,0.20055168699530257,0.0,HS Active
12582,606.5827694779407,1.0,50.0,288.0,306.2,0.05094048719318522,0.15281596242899884,0.30561597594557,0.45840095016135146,0.7962932696247278,Finland,2/24/2011 11:42,511.36,22,0.2037067303752722,2.0,LS Active
12583,5377.405330186416,14.0,371.0,373.0,458.96571428571434,0.3354638647355201,1.0063532755657558,2.0125953701832793,3.018732569387903,0.799900618722976,France,1/7/2011 12:07,7187.34,251,0.20009938127702398,0.0,HS Active
